Fecha,Hora,period eating,period other,period resting,period rumination
2024-06-05,16,1.0,0.0,0.0,0.0
2024-06-05,17,1.0,0.0,0.0,0.0
2024-06-05,18,0.02,0.905,0.075,0.0
2024-06-05,19,0.157,0.0,0.436,0.407
2024-06-05,20,0.0,0.0,0.344,0.656
2024-06-05,21,0.315,0.0,0.489,0.197
2024-06-05,22,0.079,0.416,0.466,0.039
2024-06-05,23,0.472,0.134,0.039,0.354
2024-06-06,0,0.315,0.0,0.016,0.669
2024-06-06,1,0.584,0.236,0.18,0.0
2024-06-06,2,0.085,0.0,0.197,0.718
2024-06-06,3,0.511,0.223,0.118,0.148
2024-06-06,4,0.515,0.446,0.039,0.0
2024-06-06,5,0.036,0.0,0.964,0.0
2024-06-06,6,0.272,0.079,0.649,0.0
2024-06-06,7,0.882,0.118,0.0,0.0
2024-06-06,8,0.38,0.0,0.275,0.344
2024-06-06,9,0.63,0.0,0.007,0.364
2024-06-06,10,0.0,0.0,0.567,0.433
2024-06-06,11,0.511,0.0,0.252,0.236
2024-06-06,12,0.275,0.0,0.118,0.607
2024-06-06,13,0.387,0.039,0.433,0.141
2024-06-06,14,0.085,0.0,0.443,0.472
2024-06-06,15,0.118,0.0,0.816,0.066
2024-06-06,16,0.397,0.039,0.236,0.328
2024-06-06,17,1.0,0.0,0.0,0.0
2024-06-06,18,1.0,0.0,0.0,0.0
2024-06-06,19,0.082,0.0,0.197,0.721
2024-06-06,20,0.0,0.0,0.669,0.331
2024-06-06,21,0.4,0.0,0.0,0.6
2024-06-06,22,0.426,0.0,0.315,0.259
2024-06-06,23,0.0,0.0,0.669,0.331
2024-06-07,0,0.0,0.0,0.551,0.449
2024-06-07,1,0.0,0.0,0.197,0.803
2024-06-07,2,0.128,0.0,0.748,0.125
2024-06-07,3,0.58,0.0,0.315,0.105
2024-06-07,4,0.157,0.0,0.593,0.249
2024-06-07,5,0.0,0.0,0.449,0.551
2024-06-07,6,0.193,0.079,0.728,0.0
2024-06-07,7,1.0,0.0,0.0,0.0
2024-06-07,8,0.42,0.0,0.354,0.226
2024-06-07,9,0.007,0.0,0.393,0.6
2024-06-07,10,1.0,0.0,0.0,0.0
2024-06-07,11,0.292,0.0,0.236,0.472
2024-06-07,12,0.0,0.0,0.826,0.174
2024-06-07,13,0.387,0.0,0.433,0.18
2024-06-07,14,0.007,0.0,0.433,0.561
2024-06-07,15,0.079,0.0,0.852,0.069
2024-06-07,16,0.83,0.118,0.052,0.0
2024-06-07,17,1.0,0.0,0.0,0.0
2024-06-07,18,0.925,0.0,0.075,0.0
2024-06-07,19,0.039,0.0,0.397,0.564
2024-06-07,20,0.0,0.0,0.551,0.449
2024-06-07,21,0.911,0.0,0.0,0.089
2024-06-07,22,0.269,0.0,0.197,0.534
2024-06-07,23,0.0,0.0,0.551,0.449
2024-06-08,0,0.292,0.0,0.511,0.197
2024-06-08,1,0.102,0.0,0.157,0.741
2024-06-08,2,0.0,0.0,0.708,0.292
2024-06-08,3,0.039,0.0,0.38,0.58
2024-06-08,4,0.0,0.0,0.646,0.354
2024-06-08,5,0.118,0.0,0.882,0.0
2024-06-08,6,0.0,0.0,1.0,0.0
2024-06-08,7,0.603,0.079,0.318,0.0
2024-06-08,8,1.0,0.0,0.0,0.0
2024-06-08,9,0.757,0.243,0.0,0.0
2024-06-08,10,0.0,0.19,0.157,0.652
2024-06-08,11,0.079,0.0,0.59,0.331
2024-06-08,12,1.0,0.0,0.0,0.0
2024-06-08,13,0.095,0.039,0.315,0.551
2024-06-08,14,0.046,0.0,0.59,0.364
2024-06-08,15,0.262,0.079,0.433,0.226
2024-06-08,16,1.0,0.0,0.0,0.0
2024-06-08,17,0.744,0.197,0.059,0.0
2024-06-08,18,0.0,0.0,1.0,0.0
2024-06-08,19,0.0,0.0,0.554,0.446
2024-06-08,20,0.0,0.0,0.344,0.656
2024-06-08,21,0.079,0.0,0.528,0.393
2024-06-08,22,0.0,0.0,0.607,0.393
2024-06-08,23,0.0,0.0,0.37,0.63
2024-06-09,0,0.0,0.0,0.764,0.236
2024-06-09,1,0.039,0.0,0.77,0.19
2024-06-09,2,0.0,0.0,0.718,0.282
2024-06-09,3,0.0,0.0,0.698,0.302
2024-06-09,4,0.0,0.0,0.633,0.367
2024-06-09,5,0.157,0.0,0.646,0.197
2024-06-09,6,0.0,0.0,1.0,0.0
2024-06-09,7,0.879,0.079,0.043,0.0
2024-06-09,8,1.0,0.0,0.0,0.0
2024-06-09,9,0.246,0.118,0.275,0.361
2024-06-09,10,0.298,0.0,0.511,0.19
2024-06-09,11,0.41,0.0,0.59,0.0
2024-06-09,12,0.0,0.0,0.764,0.236
2024-06-09,13,0.236,0.0,0.37,0.393
2024-06-09,14,0.0,0.0,0.754,0.246
2024-06-09,15,0.459,0.039,0.433,0.069
2024-06-09,16,0.289,0.515,0.118,0.079
2024-06-09,17,0.492,0.075,0.393,0.039
2024-06-09,18,0.885,0.115,0.0,0.0
2024-06-09,19,0.0,0.436,0.354,0.21
2024-06-09,20,0.0,0.0,0.511,0.489
2024-06-09,21,0.557,0.0,0.0,0.443
2024-06-09,22,0.308,0.692,0.0,0.0
2024-06-09,23,0.0,1.0,0.0,0.0
2024-06-10,0,0.0,0.984,0.0,0.016
2024-06-10,1,0.0,0.59,0.197,0.213
2024-06-10,2,0.0,0.0,0.551,0.449
2024-06-10,3,0.0,0.0,0.63,0.37
2024-06-10,4,0.0,0.0,0.436,0.564
2024-06-10,5,0.0,0.118,0.469,0.413
2024-06-10,6,0.079,0.0,0.508,0.413
2024-06-10,7,0.682,0.0,0.318,0.0
2024-06-10,8,0.931,0.0,0.069,0.0
2024-06-10,9,0.0,0.0,1.0,0.0
2024-06-10,10,0.849,0.0,0.151,0.0
2024-06-10,11,0.174,0.0,0.63,0.197
2024-06-10,12,0.0,0.0,0.528,0.472
2024-06-10,13,0.348,0.0,0.141,0.511
2024-06-10,14,0.882,0.0,0.118,0.0
2024-06-10,15,0.738,0.039,0.223,0.0
2024-06-10,16,0.0,0.0,0.646,0.354
2024-06-10,17,0.138,0.118,0.548,0.197
2024-06-10,18,1.0,0.0,0.0,0.0
2024-06-10,19,0.607,0.079,0.236,0.079
2024-06-10,20,0.026,0.0,0.157,0.816
2024-06-10,21,0.0,0.0,0.511,0.489
2024-06-10,22,0.0,0.0,0.59,0.41
2024-06-10,23,0.0,0.0,0.708,0.292
2024-06-11,0,0.118,0.0,0.489,0.393
2024-06-11,1,0.0,0.0,0.646,0.354
2024-06-11,2,0.0,0.0,0.607,0.393
2024-06-11,3,0.079,0.0,0.331,0.59
2024-06-11,4,0.197,0.0,0.803,0.0
2024-06-11,5,0.118,0.0,0.764,0.118
2024-06-11,6,0.075,0.0,0.925,0.0
2024-06-11,7,0.961,0.039,0.0,0.0
2024-06-11,8,0.734,0.0,0.266,0.0
2024-06-11,9,0.243,0.0,0.403,0.354
2024-06-11,10,1.0,0.0,0.0,0.0
2024-06-11,11,0.292,0.039,0.275,0.393
2024-06-11,12,0.0,0.0,0.646,0.354
2024-06-11,13,0.511,0.0,0.292,0.197
2024-06-11,14,0.236,0.039,0.479,0.246
2024-06-11,15,0.0,0.0,0.866,0.134
2024-06-11,16,0.83,0.0,0.0,0.17
2024-06-11,17,1.0,0.0,0.0,0.0
2024-06-11,18,0.767,0.0,0.233,0.0
2024-06-11,19,0.0,0.0,0.2,0.8
2024-06-11,20,0.0,0.0,0.905,0.095
2024-06-11,21,0.0,0.0,0.551,0.449
2024-06-11,22,0.0,0.0,0.692,0.308
2024-06-11,23,0.0,0.0,0.528,0.472
2024-06-12,0,0.354,0.0,0.213,0.433
2024-06-12,1,0.0,0.0,0.685,0.315
2024-06-12,2,0.393,0.0,0.489,0.118
2024-06-12,3,0.0,0.0,0.449,0.551
2024-06-12,4,0.118,0.039,0.843,0.0
2024-06-12,5,0.157,0.0,0.607,0.236
2024-06-12,6,0.272,0.0,0.728,0.0
2024-06-12,7,1.0,0.0,0.0,0.0
2024-06-12,8,0.813,0.0,0.187,0.0
2024-06-12,9,0.0,0.0,0.803,0.197
2024-06-12,10,0.787,0.0,0.213,0.0
2024-06-12,11,0.354,0.0,0.37,0.275
2024-06-12,12,0.393,0.0,0.393,0.213
2024-06-12,13,0.0,0.0,0.669,0.331
2024-06-12,14,0.079,0.157,0.757,0.007
2024-06-12,15,0.026,0.039,0.541,0.393
2024-06-12,16,1.0,0.0,0.0,0.0
2024-06-12,17,1.0,0.0,0.0,0.0
2024-06-12,18,0.649,0.0,0.236,0.115
2024-06-12,19,0.0,0.0,0.249,0.751
2024-06-12,20,0.148,0.0,0.498,0.354
2024-06-12,21,1.0,0.0,0.0,0.0
2024-06-12,22,0.387,0.0,0.118,0.495
2024-06-12,23,0.0,0.0,0.669,0.331
2024-06-13,0,0.056,0.0,0.197,0.748
2024-06-13,1,0.731,0.0,0.269,0.0
2024-06-13,2,0.0,0.0,0.646,0.354
2024-06-13,3,0.0,0.0,0.725,0.275
2024-06-13,4,0.079,0.0,0.921,0.0
2024-06-13,5,0.118,0.0,0.587,0.295
2024-06-13,6,0.351,0.0,0.59,0.059
2024-06-13,7,1.0,0.0,0.0,0.0
2024-06-13,8,0.774,0.0,0.226,0.0
2024-06-13,9,0.0,0.0,0.915,0.085
2024-06-13,10,0.889,0.0,0.0,0.111
2024-06-13,11,0.725,0.0,0.275,0.0
2024-06-13,12,0.039,0.0,0.59,0.37
2024-06-13,13,0.466,0.0,0.275,0.259
2024-06-13,14,0.518,0.039,0.433,0.01
2024-06-13,15,0.0,0.0,0.472,0.528
2024-06-13,16,0.472,0.239,0.275,0.013
2024-06-13,17,0.0,1.0,0.0,0.0
2024-06-13,18,0.039,0.61,0.351,0.0
2024-06-13,19,0.0,0.0,0.593,0.407
2024-06-13,20,0.0,0.0,0.748,0.252
2024-06-13,21,0.636,0.0,0.0,0.364
2024-06-13,22,0.348,0.0,0.433,0.22
2024-06-13,23,0.157,0.0,0.708,0.134
2024-06-14,0,0.118,0.0,0.292,0.59
2024-06-14,1,0.0,0.0,0.528,0.472
2024-06-14,2,0.157,0.0,0.675,0.167
2024-06-14,3,0.0,0.0,0.852,0.148
2024-06-14,4,0.118,0.0,0.567,0.315
2024-06-14,5,0.079,0.0,0.921,0.0
2024-06-14,6,0.469,0.039,0.492,0.0
2024-06-14,7,1.0,0.0,0.0,0.0
2024-06-14,8,0.341,0.0,0.659,0.0
2024-06-14,9,0.125,0.0,0.285,0.59
2024-06-14,10,1.0,0.0,0.0,0.0
2024-06-14,11,0.567,0.0,0.433,0.0
2024-06-14,12,0.669,0.0,0.252,0.079
2024-06-14,13,0.118,0.348,0.22,0.315
2024-06-14,14,0.01,0.046,0.866,0.079
2024-06-14,15,0.213,0.0,0.59,0.197
2024-06-14,16,1.0,0.0,0.0,0.0
2024-06-14,17,0.233,0.689,0.079,0.0
2024-06-14,18,0.039,0.767,0.193,0.0
2024-06-14,19,0.039,0.0,0.515,0.446
2024-06-14,20,0.0,0.0,0.472,0.528
2024-06-14,21,0.0,0.0,0.518,0.482
2024-06-14,22,0.0,0.0,0.489,0.511
2024-06-14,23,0.354,0.0,0.528,0.118
2024-06-15,0,0.551,0.0,0.197,0.252
2024-06-15,1,0.0,0.0,0.466,0.534
2024-06-15,2,0.0,0.0,0.528,0.472
2024-06-15,3,0.079,0.0,0.764,0.157
2024-06-15,4,0.0,0.0,0.685,0.315
2024-06-15,5,0.079,0.0,0.803,0.118
2024-06-15,6,0.0,0.0,0.764,0.236
2024-06-15,7,0.8,0.0,0.2,0.0
2024-06-15,8,1.0,0.0,0.0,0.0
2024-06-15,9,0.803,0.0,0.197,0.0
2024-06-15,10,0.646,0.354,0.0,0.0
2024-06-15,11,0.41,0.315,0.157,0.118
2024-06-15,12,0.551,0.056,0.0,0.393
2024-06-15,13,0.079,0.18,0.426,0.315
2024-06-15,14,0.0,0.0,0.439,0.561
2024-06-15,15,0.223,0.0,0.708,0.069
2024-06-15,16,0.8,0.2,0.0,0.0
2024-06-15,17,0.0,1.0,0.0,0.0
2024-06-15,18,0.0,0.807,0.193,0.0
2024-06-15,19,0.0,0.0,0.41,0.59
2024-06-15,20,0.0,0.0,0.489,0.511
2024-06-15,21,0.0,0.0,0.685,0.315
2024-06-15,22,0.0,0.0,0.607,0.393
2024-06-15,23,0.0,0.0,0.725,0.275
2024-06-16,0,0.0,0.0,0.331,0.669
2024-06-16,1,0.19,0.0,0.81,0.0
2024-06-16,2,0.361,0.0,0.63,0.01
2024-06-16,3,0.0,0.0,0.63,0.37
2024-06-16,4,0.0,0.0,0.63,0.37
2024-06-16,5,0.079,0.0,0.531,0.39
2024-06-16,6,0.236,0.0,0.764,0.0
2024-06-16,7,0.603,0.039,0.357,0.0
2024-06-16,8,1.0,0.0,0.0,0.0
2024-06-16,9,0.836,0.0,0.164,0.0
2024-06-16,10,0.0,0.0,0.528,0.472
2024-06-16,11,0.0,0.0,0.607,0.393
2024-06-16,12,0.292,0.0,0.472,0.236
2024-06-16,13,0.692,0.079,0.23,0.0
2024-06-16,14,0.0,0.354,0.557,0.089
2024-06-16,15,0.066,0.039,0.236,0.659
2024-06-16,16,1.0,0.0,0.0,0.0
2024-06-16,17,1.0,0.0,0.0,0.0
2024-06-16,18,0.374,0.511,0.115,0.0
2024-06-16,19,0.0,0.0,0.161,0.839
2024-06-16,20,0.0,0.0,0.708,0.292
2024-06-16,21,0.754,0.0,0.0,0.246
2024-06-16,22,0.033,0.0,0.393,0.574
2024-06-16,23,0.0,0.0,0.63,0.37
2024-06-17,0,0.0,0.0,0.685,0.315
2024-06-17,1,0.0,0.0,0.37,0.63
2024-06-17,2,0.079,0.0,0.607,0.315
2024-06-17,3,0.0,0.0,0.685,0.315
2024-06-17,4,0.121,0.039,0.839,0.0
2024-06-17,5,0.233,0.0,0.669,0.098
2024-06-17,6,0.075,0.0,0.748,0.177
2024-06-17,7,1.0,0.0,0.0,0.0
2024-06-17,8,1.0,0.0,0.0,0.0
2024-06-17,9,0.325,0.0,0.393,0.282
2024-06-17,10,0.18,0.0,0.551,0.269
2024-06-17,11,0.213,0.0,0.787,0.0
2024-06-17,12,0.59,0.0,0.118,0.292
2024-06-17,13,0.039,0.0,0.623,0.338
2024-06-17,14,0.118,0.0,0.479,0.403
2024-06-17,15,0.144,0.0,0.826,0.03
2024-06-17,16,1.0,0.0,0.0,0.0
2024-06-17,17,1.0,0.0,0.0,0.0
2024-06-17,18,0.256,0.551,0.193,0.0
2024-06-17,19,0.0,0.0,0.331,0.669
2024-06-17,20,0.0,0.0,0.331,0.669
2024-06-17,21,0.793,0.0,0.207,0.0
2024-06-17,22,0.387,0.0,0.275,0.338
2024-06-17,23,0.0,0.0,0.63,0.37
2024-06-18,0,0.0,0.0,0.41,0.59
2024-06-18,1,0.0,0.0,0.692,0.308
2024-06-18,2,0.0,0.0,0.708,0.292
2024-06-18,3,0.079,0.0,0.577,0.344
2024-06-18,4,0.157,0.039,0.489,0.315
2024-06-18,5,0.0,0.0,1.0,0.0
2024-06-18,6,0.272,0.039,0.689,0.0
2024-06-18,7,1.0,0.0,0.0,0.0
2024-06-18,8,0.42,0.0,0.315,0.266
2024-06-18,9,0.361,0.0,0.236,0.403
2024-06-18,10,0.584,0.377,0.039,0.0
2024-06-18,11,0.0,0.213,0.197,0.59
2024-06-18,12,0.292,0.0,0.472,0.236
2024-06-18,13,0.534,0.0,0.466,0.0
2024-06-18,14,0.118,0.0,0.882,0.0
2024-06-18,15,0.144,0.0,0.698,0.157
2024-06-18,16,0.961,0.039,0.0,0.0
2024-06-18,17,0.272,0.728,0.0,0.0
2024-06-18,18,0.0,0.885,0.115,0.0
2024-06-18,19,0.0,0.0,0.213,0.787
2024-06-18,20,0.0,0.0,0.489,0.511
2024-06-18,21,0.518,0.0,0.403,0.079
2024-06-18,22,0.466,0.0,0.157,0.377
2024-06-18,23,0.0,0.0,0.393,0.607
2024-06-19,0,0.0,0.0,0.489,0.511
2024-06-19,1,0.118,0.0,0.849,0.033
2024-06-19,2,0.0,0.0,0.669,0.331
2024-06-19,3,0.0,0.0,0.656,0.344
2024-06-19,4,0.275,0.0,0.449,0.275
2024-06-19,5,0.118,0.0,0.882,0.0
2024-06-19,6,0.0,0.0,1.0,0.0
2024-06-19,7,0.918,0.0,0.082,0.0
2024-06-19,8,1.0,0.0,0.0,0.0
2024-06-19,9,0.443,0.0,0.197,0.361
2024-06-19,10,0.023,0.0,0.511,0.466
2024-06-19,11,1.0,0.0,0.0,0.0
2024-06-19,12,0.433,0.0,0.197,0.37
2024-06-19,13,0.0,0.0,0.544,0.456
2024-06-19,14,0.354,0.0,0.449,0.197
2024-06-19,15,0.0,0.0,0.685,0.315
2024-06-19,16,0.672,0.118,0.21,0.0
2024-06-19,17,1.0,0.0,0.0,0.0
2024-06-19,18,0.767,0.157,0.075,0.0
2024-06-19,19,0.0,0.0,0.318,0.682
2024-06-19,20,0.0,0.0,0.58,0.42
2024-06-19,21,0.518,0.0,0.128,0.354
2024-06-19,22,0.269,0.039,0.433,0.259
2024-06-19,23,0.0,0.0,0.826,0.174
2024-06-20,0,0.079,0.0,0.685,0.236
2024-06-20,1,0.0,0.0,0.41,0.59
2024-06-20,2,0.0,0.0,0.675,0.325
2024-06-20,3,0.157,0.0,0.734,0.108
2024-06-20,4,0.157,0.039,0.803,0.0
2024-06-20,5,0.118,0.0,0.882,0.0
2024-06-20,6,0.115,0.039,0.846,0.0
2024-06-20,7,1.0,0.0,0.0,0.0
2024-06-20,8,1.0,0.0,0.0,0.0
2024-06-20,9,0.607,0.0,0.157,0.236
2024-06-20,10,0.977,0.023,0.0,0.0
2024-06-20,11,0.079,0.41,0.275,0.236
2024-06-20,12,0.174,0.0,0.354,0.472
2024-06-20,13,0.023,0.0,0.348,0.63
2024-06-20,14,0.0,0.0,1.0,0.0
2024-06-20,15,0.275,0.0,0.725,0.0
2024-06-20,16,0.0,0.082,0.8,0.118
2024-06-20,17,0.964,0.036,0.0,0.0
2024-06-20,18,1.0,0.0,0.0,0.0
2024-06-20,19,0.908,0.039,0.052,0.0
2024-06-20,20,0.0,0.0,0.292,0.708
2024-06-20,21,0.282,0.0,0.639,0.079
2024-06-20,22,1.0,0.0,0.0,0.0
2024-06-20,23,0.449,0.0,0.079,0.472
2024-06-21,0,0.0,0.0,0.393,0.607
2024-06-21,1,0.0,0.0,0.466,0.534
2024-06-21,2,0.0,0.0,0.41,0.59
2024-06-21,3,0.0,0.0,0.725,0.275
2024-06-21,4,0.118,0.0,0.764,0.118
2024-06-21,5,0.0,0.0,0.764,0.236
2024-06-21,6,0.272,0.118,0.61,0.0
2024-06-21,7,1.0,0.0,0.0,0.0
2024-06-21,8,0.764,0.0,0.236,0.0
2024-06-21,9,0.993,0.0,0.007,0.0
2024-06-21,10,0.0,0.0,0.505,0.495
2024-06-21,11,0.511,0.0,0.315,0.174
2024-06-21,12,0.354,0.0,0.252,0.393
2024-06-21,13,0.157,0.0,0.843,0.0
2024-06-21,14,0.0,0.0,0.685,0.315
2024-06-21,15,0.0,0.0,0.764,0.236
2024-06-21,16,0.83,0.118,0.052,0.0
2024-06-21,17,1.0,0.0,0.0,0.0
2024-06-21,18,0.295,0.705,0.0,0.0
2024-06-21,19,0.0,0.239,0.197,0.564
2024-06-21,20,0.0,0.0,0.511,0.489
2024-06-21,21,0.0,0.0,0.59,0.41
2024-06-21,22,0.652,0.0,0.039,0.308
2024-06-21,23,0.449,0.0,0.275,0.275
2024-06-22,0,0.0,0.0,0.708,0.292
2024-06-22,1,0.0,0.0,0.669,0.331
2024-06-22,2,0.0,0.0,0.511,0.489
2024-06-22,3,0.0,0.0,0.59,0.41
2024-06-22,4,0.0,0.0,0.554,0.446
2024-06-22,5,0.118,0.0,0.882,0.0
2024-06-22,6,0.0,0.036,0.964,0.0
2024-06-22,7,0.879,0.121,0.0,0.0
2024-06-22,8,0.892,0.0,0.108,0.0
2024-06-22,9,0.125,0.0,0.679,0.197
2024-06-22,10,0.82,0.0,0.18,0.0
2024-06-22,11,0.0,0.0,0.331,0.669
2024-06-22,12,0.59,0.0,0.41,0.0
2024-06-22,13,0.275,0.0,0.646,0.079
2024-06-22,14,0.0,0.118,0.607,0.275
2024-06-22,15,0.892,0.079,0.03,0.0
2024-06-22,16,1.0,0.0,0.0,0.0
2024-06-22,17,1.0,0.0,0.0,0.0
2024-06-22,18,0.177,0.705,0.079,0.039
2024-06-22,19,0.0,0.003,0.157,0.839
2024-06-22,20,0.0,0.0,0.511,0.489
2024-06-22,21,0.433,0.0,0.315,0.252
2024-06-22,22,0.0,0.0,0.652,0.348
2024-06-22,23,0.0,0.0,0.331,0.669
2024-06-23,0,0.016,0.0,0.551,0.433
2024-06-23,1,0.495,0.0,0.505,0.0
2024-06-23,2,0.0,0.0,0.646,0.354
2024-06-23,3,0.0,0.0,0.685,0.315
2024-06-23,4,0.0,0.0,0.843,0.157
2024-06-23,5,0.118,0.079,0.803,0.0
2024-06-23,6,0.0,0.0,0.764,0.236
2024-06-23,7,0.8,0.157,0.043,0.0
2024-06-23,8,1.0,0.0,0.0,0.0
2024-06-23,9,0.482,0.0,0.197,0.321
2024-06-23,10,0.354,0.0,0.22,0.426
2024-06-23,11,0.0,0.0,0.685,0.315
2024-06-23,12,0.843,0.0,0.079,0.079
2024-06-23,13,0.338,0.079,0.308,0.275
2024-06-23,14,0.0,0.0,0.646,0.354
2024-06-23,15,0.695,0.079,0.226,0.0
2024-06-23,16,0.764,0.236,0.0,0.0
2024-06-23,17,0.941,0.059,0.0,0.0
2024-06-23,18,0.0,1.0,0.0,0.0
2024-06-23,19,0.0,0.082,0.236,0.682
2024-06-23,20,0.0,0.0,0.511,0.489
2024-06-23,21,0.518,0.0,0.118,0.364
2024-06-23,22,0.741,0.0,0.236,0.023
2024-06-23,23,0.0,0.0,0.197,0.803
2024-06-24,0,0.0,0.0,0.41,0.59
2024-06-24,1,0.039,0.0,0.803,0.157
2024-06-24,2,0.0,0.0,0.282,0.718
2024-06-24,3,0.0,0.0,0.511,0.489
2024-06-24,4,0.118,0.0,0.869,0.013
2024-06-24,5,0.197,0.0,0.803,0.0
2024-06-24,6,0.0,0.115,0.61,0.275
2024-06-24,7,0.957,0.043,0.0,0.0
2024-06-24,8,1.0,0.0,0.0,0.0
2024-06-24,9,0.167,0.0,0.203,0.63
2024-06-24,10,0.18,0.0,0.623,0.197
2024-06-24,11,0.882,0.0,0.118,0.0
2024-06-24,12,0.0,0.0,0.685,0.315
2024-06-24,13,0.23,0.079,0.574,0.118
2024-06-24,14,0.164,0.0,0.561,0.275
2024-06-24,15,0.066,0.118,0.541,0.275
2024-06-24,16,1.0,0.0,0.0,0.0
2024-06-24,17,1.0,0.0,0.0,0.0
2024-06-24,18,0.728,0.272,0.0,0.0
2024-06-24,19,0.0,0.043,0.118,0.839
2024-06-24,20,0.0,0.0,0.58,0.42
2024-06-24,21,0.282,0.0,0.325,0.393
2024-06-24,22,0.898,0.0,0.102,0.0
2024-06-24,23,0.0,0.0,0.449,0.551
2024-06-25,0,0.0,0.0,0.646,0.354
2024-06-25,1,0.039,0.0,0.685,0.275
2024-06-25,2,0.0,0.0,0.41,0.59
2024-06-25,3,0.0,0.0,0.344,0.656
2024-06-25,4,0.315,0.0,0.436,0.249
2024-06-25,5,0.039,0.0,0.961,0.0
2024-06-25,6,0.036,0.039,0.925,0.0
2024-06-25,7,0.921,0.079,0.0,0.0
2024-06-25,8,1.0,0.0,0.0,0.0
2024-06-25,9,0.961,0.039,0.0,0.0
2024-06-25,10,0.859,0.141,0.0,0.0
2024-06-25,11,0.0,0.882,0.118,0.0
2024-06-25,12,0.315,0.0,0.134,0.551
2024-06-25,13,0.0,0.0,0.252,0.748
2024-06-25,14,0.354,0.0,0.646,0.0
2024-06-25,15,0.0,0.0,0.567,0.433
2024-06-25,16,0.711,0.0,0.289,0.0
2024-06-25,17,0.961,0.039,0.0,0.0
2024-06-25,18,0.649,0.351,0.0,0.0
2024-06-25,19,0.0,0.003,0.315,0.682
2024-06-25,20,0.0,0.0,0.511,0.489
2024-06-25,21,0.282,0.0,0.472,0.246
2024-06-25,22,0.82,0.0,0.118,0.062
2024-06-25,23,0.0,0.0,0.433,0.567
2024-06-26,0,0.0,0.0,0.725,0.275
2024-06-26,1,0.039,0.0,0.646,0.315
2024-06-26,2,0.0,0.0,0.174,0.826
2024-06-26,3,0.0,0.0,0.698,0.302
2024-06-26,4,0.279,0.0,0.511,0.21
2024-06-26,5,0.193,0.0,0.492,0.315
2024-06-26,6,0.193,0.0,0.807,0.0
2024-06-26,7,1.0,0.0,0.0,0.0
2024-06-26,8,1.0,0.0,0.0,0.0
2024-06-26,9,0.915,0.0,0.085,0.0
2024-06-26,10,0.0,0.0,0.174,0.826
2024-06-26,11,0.354,0.433,0.213,0.0
2024-06-26,12,0.095,0.197,0.354,0.354
2024-06-26,13,0.456,0.0,0.315,0.23
2024-06-26,14,0.433,0.0,0.521,0.046
2024-06-26,15,0.066,0.039,0.344,0.551
2024-06-26,16,0.879,0.121,0.0,0.0
2024-06-26,17,0.334,0.666,0.0,0.0
2024-06-26,18,0.925,0.039,0.036,0.0
2024-06-26,19,0.0,0.0,0.37,0.63
2024-06-26,20,0.0,0.0,0.567,0.433
2024-06-26,21,0.0,0.0,0.607,0.393
2024-06-26,22,0.0,0.0,0.269,0.731
2024-06-26,23,0.0,0.0,0.669,0.331
2024-06-27,0,0.511,0.0,0.331,0.157
2024-06-27,1,0.0,0.0,0.725,0.275
2024-06-27,2,0.0,0.0,0.685,0.315
2024-06-27,3,0.0,0.0,0.738,0.262
2024-06-27,4,0.2,0.039,0.197,0.564
2024-06-27,5,0.075,0.0,0.866,0.059
2024-06-27,6,0.469,0.0,0.433,0.098
2024-06-27,7,1.0,0.0,0.0,0.0
2024-06-27,8,1.0,0.0,0.0,0.0
2024-06-27,9,0.089,0.0,0.275,0.636
2024-06-27,10,0.0,0.0,0.787,0.213
2024-06-27,11,0.905,0.0,0.0,0.095
2024-06-27,12,0.315,0.0,0.292,0.393
2024-06-27,13,0.393,0.0,0.607,0.0
2024-06-27,14,0.157,0.0,0.685,0.157
2024-06-27,15,0.0,0.0,0.685,0.315
2024-06-27,16,0.751,0.0,0.249,0.0
2024-06-27,17,1.0,0.0,0.0,0.0
2024-06-27,18,1.0,0.0,0.0,0.0
2024-06-27,19,0.121,0.0,0.367,0.511
2024-06-27,20,0.0,0.0,0.607,0.393
2024-06-27,21,0.0,0.0,0.403,0.597
2024-06-27,22,0.0,0.0,0.551,0.449
2024-06-27,23,0.0,0.0,0.551,0.449
2024-06-28,0,0.528,0.0,0.275,0.197
2024-06-28,1,0.298,0.0,0.236,0.466
2024-06-28,2,0.0,0.0,0.757,0.243
2024-06-28,3,0.0,0.0,0.37,0.63
2024-06-28,4,0.239,0.0,0.761,0.0
2024-06-28,5,0.036,0.0,0.748,0.216
2024-06-28,6,0.036,0.0,0.944,0.02
2024-06-28,7,1.0,0.0,0.0,0.0
2024-06-28,8,1.0,0.0,0.0,0.0
2024-06-28,9,0.325,0.236,0.197,0.243
2024-06-28,10,0.0,0.0,0.416,0.584
2024-06-28,11,0.59,0.0,0.41,0.0
2024-06-28,12,0.669,0.0,0.213,0.118
2024-06-28,13,0.275,0.0,0.725,0.0
2024-06-28,14,0.01,0.0,0.439,0.551
2024-06-28,15,1.0,0.0,0.0,0.0
2024-06-28,16,1.0,0.0,0.0,0.0
2024-06-28,17,0.449,0.551,0.0,0.0
2024-06-28,18,0.413,0.587,0.0,0.0
2024-06-28,19,0.236,0.121,0.157,0.485
2024-06-28,20,0.0,0.0,0.226,0.774
2024-06-28,21,0.0,0.0,0.37,0.63
2024-06-28,22,0.259,0.0,0.426,0.315
